,"﻿""EDULIT_IND""",LOCATION,Country,Time,Value
420,EA_2T8_AG25T99,VEN,Venezuela (Bolivarian Republic of),2007,50.938990000000004
421,EA_2T8_AG25T99,VEN,Venezuela (Bolivarian Republic of),2008,52.6281
422,EA_2T8_AG25T99,VEN,Venezuela (Bolivarian Republic of),2009,53.75725
423,EA_2T8_AG25T99,VEN,Venezuela (Bolivarian Republic of),2011,65.37718000000001
424,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2007,1.24811
425,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2008,1.26491
426,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2009,1.2894
427,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2010,1.2983799999999999
428,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2011,1.2824
429,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2012,1.14094
430,EA_4T8_AG25T99_GPI,MDA,Republic of Moldova,2013,1.26664
431,EA_2T8_AG25T99_GPI,RUS,Russian Federation,2010,0.9667899999999999
432,EA_1T8_AG25T99_M,TTO,Trinidad and Tobago,2008,95.67504
433,EA_1T8_AG25T99_M,TTO,Trinidad and Tobago,2009,96.08798
434,EA_5T8_AG25T99_F,NLD,Netherlands,2004,23.229029999999998
435,EA_5T8_AG25T99_F,NLD,Netherlands,2005,22.86219
436,EA_5T8_AG25T99_F,NLD,Netherlands,2007,24.59246
437,EA_5T8_AG25T99_F,NLD,Netherlands,2008,24.44173
438,EA_5T8_AG25T99_F,NLD,Netherlands,2009,25.42931
439,EA_5T8_AG25T99_F,NLD,Netherlands,2010,25.81925
440,EA_5T8_AG25T99_F,NLD,Netherlands,2011,25.92212
441,EA_5T8_AG25T99_F,NLD,Netherlands,2012,26.63488
442,EA_5T8_AG25T99_F,NLD,Netherlands,2013,27.277379999999997
443,EA_5T8_AG25T99_GPI,KEN,Kenya,2009,0.49673999999999996
445,EA_1T8_AG25T99,MLI,Mali,2006,18.62671
446,EA_1T8_AG25T99,MLI,Mali,2011,16.31406
447,EA_1T8_AG25T99,TCD,Chad,2004,8.544939999999999
448,EA_1T8_AG25T99_M,PRY,Paraguay,2003,67.19394
449,EA_1T8_AG25T99_M,PRY,Paraguay,2005,67.45313
450,EA_1T8_AG25T99_M,PRY,Paraguay,2006,66.68675999999999
451,EA_1T8_AG25T99_M,PRY,Paraguay,2007,69.17505
452,EA_1T8_AG25T99_M,PRY,Paraguay,2008,69.25516999999999
453,EA_1T8_AG25T99_M,PRY,Paraguay,2009,60.56994
454,EA_1T8_AG25T99,BLR,Belarus,2009,99.03563
455,EA_2T8_AG25T99_F,KEN,Kenya,2009,27.71544
456,EA_2T8_AG25T99_F,KEN,Kenya,2010,25.4982
457,EA_1T8_AG25T99_M,ALB,Albania,2008,94.96308
458,EA_1T8_AG25T99_M,ALB,Albania,2011,97.31515
459,EA_1T8_AG25T99_M,ALB,Albania,2012,96.89142
460,EA_1T8_AG25T99_GPI,IDN,Indonesia,2006,0.88664
461,EA_1T8_AG25T99_GPI,IDN,Indonesia,2007,0.85493
462,EA_1T8_AG25T99_GPI,IDN,Indonesia,2008,0.8797200000000001
463,EA_1T8_AG25T99_GPI,IDN,Indonesia,2009,0.8707299999999999
464,EA_1T8_AG25T99_GPI,IDN,Indonesia,2011,0.8799600000000001
465,EA_2T8_AG25T99_F,PAN,Panama,2010,62.888830000000006
466,EA_3T8_AG25T99_GPI,ITA,Italy,2005,0.9102100000000001
467,EA_3T8_AG25T99_GPI,ITA,Italy,2006,0.9153899999999999
468,EA_3T8_AG25T99_GPI,ITA,Italy,2007,0.93291
469,EA_3T8_AG25T99_GPI,ITA,Italy,2008,0.9418
470,EA_3T8_AG25T99_GPI,ITA,Italy,2009,0.9337200000000001
471,EA_3T8_AG25T99_GPI,ITA,Italy,2010,0.93794
472,EA_3T8_AG25T99_GPI,ITA,Italy,2011,0.9493799999999999
473,EA_3T8_AG25T99_GPI,ITA,Italy,2012,0.9572700000000001
474,EA_6T8_AG25T99_M,CYP,Cyprus,2013,26.3176
475,EA_7T8_AG25T99,GTM,Guatemala,2012,0.16875
476,EA_7T8_AG25T99,GTM,Guatemala,2013,0.18370999999999998
477,EA_3T8_AG25T99_M,POL,Poland,2008,82.63769
478,EA_3T8_AG25T99_M,POL,Poland,2009,83.44109
479,EA_3T8_AG25T99_M,POL,Poland,2010,84.24548
480,EA_3T8_AG25T99_M,POL,Poland,2011,84.81934
481,EA_3T8_AG25T99_M,POL,Poland,2012,85.26399
482,EA_3T8_AG25T99_M,POL,Poland,2013,85.86748
483,EA_4T8_AG25T99,CHE,Switzerland,2009,33.684979999999996
484,EA_4T8_AG25T99,CHE,Switzerland,2010,38.15959
485,EA_4T8_AG25T99,CHE,Switzerland,2011,38.69923
486,EA_4T8_AG25T99,CHE,Switzerland,2012,40.22422
487,EA_4T8_AG25T99,KGZ,Kyrgyzstan,2009,26.849009999999996
488,EA_4T8_AG25T99,PER,Peru,2004,12.51344
489,EA_4T8_AG25T99,PER,Peru,2005,16.06015
490,EA_4T8_AG25T99,PER,Peru,2006,16.94342
491,EA_4T8_AG25T99,PER,Peru,2007,18.216920000000002
492,EA_4T8_AG25T99,PER,Peru,2008,18.20955
493,EA_4T8_AG25T99,PER,Peru,2009,18.75256
494,EA_4T8_AG25T99,PER,Peru,2010,20.8736
495,EA_4T8_AG25T99,PER,Peru,2011,21.244979999999998
498,EA_3T8_AG25T99_F,ZWE,Zimbabwe,2012,3.93888
499,EA_5T8_AG25T99_F,MAC,"China, Macao Special Administrative Region",2006,11.60869
500,EA_5T8_AG25T99_F,MAC,"China, Macao Special Administrative Region",2011,16.527520000000003
501,EA_1T8_AG25T99_GPI,CYM,Cayman Islands,2004,1.00221
502,EA_1T8_AG25T99_GPI,CYM,Cayman Islands,2005,1.0049700000000001
503,EA_1T8_AG25T99_GPI,CYM,Cayman Islands,2006,0.99818
504,EA_1T8_AG25T99_GPI,CYM,Cayman Islands,2007,0.9999100000000001
505,EA_1T8_AG25T99_GPI,CYM,Cayman Islands,2008,0.9962799999999999
506,EA_6T8_AG25T99_M,MLT,Malta,2013,13.73649
507,EA_5T8_AG25T99,NZL,New Zealand,2006,30.234070000000003
508,EA_5T8_AG25T99,NZL,New Zealand,2011,36.52663
509,EA_5T8_AG25T99,NZL,New Zealand,2012,35.746109999999994
510,EA_7T8_AG25T99,KGZ,Kyrgyzstan,2009,15.44759
511,EA_5T8_AG25T99_M,KAZ,Kazakhstan,2007,23.147660000000002
512,EA_7T8_AG25T99_F,URY,Uruguay,2013,1.42686
513,EA_4T8_AG25T99_M,PRY,Paraguay,2003,7.129110000000001
514,EA_4T8_AG25T99_M,PRY,Paraguay,2005,13.28718
515,EA_4T8_AG25T99_M,PRY,Paraguay,2006,10.57802
519,EA_4T8_AG25T99,NOR,Norway,2004,29.62875
520,EA_4T8_AG25T99,NOR,Norway,2005,30.495459999999998
521,EA_4T8_AG25T99,NOR,Norway,2006,31.15382
522,EA_4T8_AG25T99,NOR,Norway,2007,31.725
523,EA_4T8_AG25T99,NOR,Norway,2008,32.84052
524,EA_4T8_AG25T99,NOR,Norway,2009,33.40395
525,EA_4T8_AG25T99,NOR,Norway,2010,34.20617
526,EA_4T8_AG25T99,NOR,Norway,2011,35.20596
527,EA_2T8_AG25T99_M,SAU,Saudi Arabia,2004,52.56409
528,EA_2T8_AG25T99_M,SAU,Saudi Arabia,2013,70.28621
529,EA_5T8_AG25T99_GPI,SVK,Slovakia,2012,1.10153
530,EA_5T8_AG25T99_GPI,SVK,Slovakia,2013,1.0790799999999998
531,EA_6T8_AG25T99_F,LVA,Latvia,2013,32.92111
532,EA_2T8_AG25T99_F,VNM,Viet Nam,2009,59.43264
533,EA_2T8_AG25T99,TGO,Togo,2009,26.9442
534,EA_2T8_AG25T99,TGO,Togo,2011,18.27075
535,EA_5T8_AG25T99,SEN,Senegal,2006,0.79773
536,EA_5T8_AG25T99,SEN,Senegal,2011,2.9813
537,EA_5T8_AG25T99,SEN,Senegal,2013,4.26377
538,EA_3T8_AG25T99_M,SRB,Serbia,2008,70.88175
539,EA_3T8_AG25T99_M,SRB,Serbia,2009,70.85351
540,EA_3T8_AG25T99_M,SRB,Serbia,2010,71.9102
541,EA_3T8_AG25T99_M,SRB,Serbia,2011,73.04908
542,EA_3T8_AG25T99_M,SRB,Serbia,2013,73.40883000000001
543,EA_2T8_AG25T99_M,GEO,Georgia,2012,96.66942
544,EA_6T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2013,1.01567
545,EA_1T8_AG25T99_M,HND,Honduras,2007,45.16498
546,EA_1T8_AG25T99_M,HND,Honduras,2011,51.891329999999996
547,EA_1T8_AG25T99_M,HND,Honduras,2012,52.93102
548,EA_3T8_AG25T99_GPI,TGO,Togo,2009,0.21470999999999998
549,EA_3T8_AG25T99_GPI,TGO,Togo,2011,0.17451
550,EA_3T8_AG25T99,FJI,Fiji,2007,39.32962
551,EA_4T8_AG25T99_GPI,NZL,New Zealand,2006,0.8513799999999999
552,EA_4T8_AG25T99_GPI,NZL,New Zealand,2011,0.8512799999999999
553,EA_4T8_AG25T99_GPI,NZL,New Zealand,2012,0.8501299999999999
554,EA_4T8_AG25T99_M,CHE,Switzerland,2009,43.02706
555,EA_4T8_AG25T99_M,CHE,Switzerland,2010,46.57365
556,EA_4T8_AG25T99_M,CHE,Switzerland,2011,46.69484
557,EA_4T8_AG25T99_M,CHE,Switzerland,2012,48.37007
558,EA_4T8_AG25T99_M,CAN,Canada,2006,57.90419
559,EA_4T8_AG25T99_M,CAN,Canada,2011,60.73121999999999
560,EA_5T8_AG25T99_M,TZA,United Republic of Tanzania,2012,2.6246
561,EA_8_AG25T99_M,ALB,Albania,2012,0.06828
562,EA_1T8_AG25T99_GPI,SVN,Slovenia,2004,1.0
563,EA_1T8_AG25T99_GPI,SVN,Slovenia,2005,0.9981700000000001
564,EA_1T8_AG25T99_GPI,SVN,Slovenia,2006,0.9994
565,EA_1T8_AG25T99_GPI,SVN,Slovenia,2007,1.004
566,EA_1T8_AG25T99_GPI,SVN,Slovenia,2008,0.99608
567,EA_1T8_AG25T99_GPI,SVN,Slovenia,2009,0.9964700000000001
568,EA_1T8_AG25T99_GPI,SVN,Slovenia,2010,0.99471
569,EA_1T8_AG25T99_GPI,SVN,Slovenia,2011,0.99775
570,EA_1T8_AG25T99_GPI,SVN,Slovenia,2012,0.9997
571,EA_1T8_AG25T99_GPI,SVN,Slovenia,2013,0.9974700000000001
572,EA_1T8_AG25T99,DZA,Algeria,2006,46.59089
573,EA_1T8_AG25T99,DZA,Algeria,2008,64.37155
574,EA_1T8_AG25T99_GPI,UGA,Uganda,2008,0.9838100000000001
575,EA_1T8_AG25T99_GPI,UGA,Uganda,2010,0.72322
576,EA_1T8_AG25T99_GPI,UGA,Uganda,2012,0.5656399999999999
577,EA_2T8_AG25T99_F,LCA,Saint Lucia,2013,48.94937
578,EA_4T8_AG25T99_GPI,BHS,Bahamas,2010,1.26396
579,EA_7T8_AG25T99_M,SSD,South Sudan,2008,1.0011700000000001
580,EA_8_AG25T99_M,CUB,Cuba,2012,0.32718
581,EA_2T8_AG25T99_F,AZE,Azerbaijan,2007,89.98434
582,EA_2T8_AG25T99_F,AZE,Azerbaijan,2008,89.9977
583,EA_2T8_AG25T99_F,AZE,Azerbaijan,2009,93.71108000000001
584,EA_2T8_AG25T99_F,AZE,Azerbaijan,2010,93.84066
585,EA_2T8_AG25T99_F,AZE,Azerbaijan,2011,93.8297
586,EA_2T8_AG25T99_F,AZE,Azerbaijan,2012,93.82755
587,EA_2T8_AG25T99_F,AZE,Azerbaijan,2013,93.84777
588,EA_1T8_AG25T99_GPI,ITA,Italy,2005,0.9434899999999999
589,EA_1T8_AG25T99_GPI,ITA,Italy,2006,0.94552
590,EA_1T8_AG25T99_GPI,ITA,Italy,2007,0.9457899999999999
591,EA_1T8_AG25T99_GPI,ITA,Italy,2008,0.94885
592,EA_1T8_AG25T99_GPI,ITA,Italy,2009,0.95311
593,EA_1T8_AG25T99_GPI,ITA,Italy,2010,0.9546600000000001
594,EA_1T8_AG25T99_GPI,ITA,Italy,2011,0.95699
595,EA_1T8_AG25T99_GPI,ITA,Italy,2012,0.9599200000000001
596,EA_4T8_AG25T99_M,BRA,Brazil,2006,8.10297
597,EA_4T8_AG25T99_M,BRA,Brazil,2007,8.42728
598,EA_4T8_AG25T99_M,BRA,Brazil,2008,9.09023
599,EA_4T8_AG25T99_M,BRA,Brazil,2009,9.507539999999999
600,EA_4T8_AG25T99_M,BRA,Brazil,2010,9.97199
601,EA_4T8_AG25T99_M,BRA,Brazil,2011,10.104230000000001
603,EA_4T8_AG25T99_M,BRA,Brazil,2013,11.10469
604,EA_5T8_AG25T99_M,MEX,Mexico,2004,14.979410000000001
605,EA_5T8_AG25T99_M,MEX,Mexico,2005,13.74416
606,EA_5T8_AG25T99_M,MEX,Mexico,2006,17.77184
607,EA_5T8_AG25T99_M,MEX,Mexico,2007,17.3345
608,EA_5T8_AG25T99_M,MEX,Mexico,2008,17.09331
609,EA_5T8_AG25T99_M,MEX,Mexico,2009,18.08334
610,EA_5T8_AG25T99_M,MEX,Mexico,2010,15.39981
611,EA_5T8_AG25T99_M,MEX,Mexico,2012,18.57396
612,EA_5T8_AG25T99_M,MEX,Mexico,2013,16.22091
613,EA_2T8_AG25T99_GPI,PER,Peru,2004,0.8792
614,EA_2T8_AG25T99_GPI,PER,Peru,2005,0.83862
615,EA_2T8_AG25T99_GPI,PER,Peru,2006,0.8075600000000001
616,EA_2T8_AG25T99_GPI,PER,Peru,2007,0.80018
617,EA_2T8_AG25T99_GPI,PER,Peru,2008,0.80977
618,EA_2T8_AG25T99_GPI,PER,Peru,2009,0.80076
619,EA_2T8_AG25T99_GPI,PER,Peru,2010,0.81589
620,EA_2T8_AG25T99_GPI,PER,Peru,2011,0.83235
621,EA_2T8_AG25T99_GPI,PER,Peru,2012,0.85175
622,EA_2T8_AG25T99_GPI,PER,Peru,2013,0.85885
623,EA_2T8_AG25T99_M,ISL,Iceland,2005,96.58503
624,EA_3T8_AG25T99,IRN,Iran (Islamic Republic of),2006,43.35366
625,EA_3T8_AG25T99,IRN,Iran (Islamic Republic of),2008,39.13467
626,EA_3T8_AG25T99,IRN,Iran (Islamic Republic of),2010,42.48559
627,EA_3T8_AG25T99,IRN,Iran (Islamic Republic of),2012,44.237120000000004
628,EA_3T8_AG25T99,IRN,Iran (Islamic Republic of),2013,46.31185
629,EA_3T8_AG25T99,LUX,Luxembourg,2003,50.52935
630,EA_3T8_AG25T99,LUX,Luxembourg,2007,61.72164
631,EA_3T8_AG25T99,LUX,Luxembourg,2009,75.26008
632,EA_3T8_AG25T99,LUX,Luxembourg,2010,75.52083
633,EA_3T8_AG25T99,LUX,Luxembourg,2011,74.91494
634,EA_3T8_AG25T99,LUX,Luxembourg,2012,76.24888
635,EA_3T8_AG25T99,LUX,Luxembourg,2013,78.298
636,EA_7T8_AG25T99_GPI,KWT,Kuwait,2013,0.53183
637,EA_7T8_AG25T99_M,RWA,Rwanda,2012,0.39025
638,EA_1T8_AG25T99_F,BHS,Bahamas,2010,95.27959
639,EA_7T8_AG25T99_F,PSE,Palestine,2013,0.86349
640,EA_5T8_AG25T99_M,GHA,Ghana,2010,4.73079
641,EA_1T8_AG25T99,ARG,Argentina,2003,89.97009
642,EA_3T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2009,0.95275
643,EA_3T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2010,0.95689
644,EA_3T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2011,0.9639700000000001
645,EA_3T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2012,0.97006
646,EA_3T8_AG25T99_GPI,GBR,United Kingdom of Great Britain and Northern Ireland,2013,0.9475899999999999
647,EA_3T8_AG25T99_M,WSM,Samoa,2011,70.3925
648,EA_3T8_AG25T99,MUS,Mauritius,2011,43.5839
649,EA_1T8_AG25T99,KOR,Republic of Korea,2005,93.06964
650,EA_1T8_AG25T99,KOR,Republic of Korea,2009,90.98401
651,EA_1T8_AG25T99,KOR,Republic of Korea,2010,94.30453
652,EA_6T8_AG25T99_F,USA,United States of America,2013,31.390759999999997
653,EA_6T8_AG25T99_M,COL,Colombia,2012,10.05983
654,EA_6T8_AG25T99_M,COL,Colombia,2013,10.76463
655,EA_2T8_AG25T99_F,BGR,Bulgaria,2006,89.11705
656,EA_2T8_AG25T99_F,BGR,Bulgaria,2007,90.00575
657,EA_2T8_AG25T99_F,BGR,Bulgaria,2008,90.42787
658,EA_2T8_AG25T99_F,BGR,Bulgaria,2009,90.94445999999999
659,EA_2T8_AG25T99_F,BGR,Bulgaria,2010,91.74038
660,EA_2T8_AG25T99_F,BGR,Bulgaria,2011,92.40692
661,EA_2T8_AG25T99_F,BGR,Bulgaria,2012,93.01004
662,EA_2T8_AG25T99_F,BGR,Bulgaria,2013,93.0209
663,EA_3T8_AG25T99_M,CZE,Czech Republic,2006,92.24259
664,EA_3T8_AG25T99_M,CZE,Czech Republic,2007,92.44151
665,EA_3T8_AG25T99_M,CZE,Czech Republic,2008,92.69739
666,EA_3T8_AG25T99_M,CZE,Czech Republic,2009,93.18703000000001
667,EA_3T8_AG25T99_M,CZE,Czech Republic,2010,93.79419
668,EA_3T8_AG25T99_M,CZE,Czech Republic,2011,93.93958
669,EA_3T8_AG25T99_M,CZE,Czech Republic,2012,93.71146
670,EA_3T8_AG25T99_M,CZE,Czech Republic,2013,93.89014
671,EA_3T8_AG25T99,MNE,Montenegro,2003,64.55425
672,EA_3T8_AG25T99,MNE,Montenegro,2011,72.55584
673,EA_7T8_AG25T99_F,GBR,United Kingdom of Great Britain and Northern Ireland,2013,8.46942
674,EA_8_AG25T99_M,RUS,Russian Federation,2010,0.68537
675,EA_3T8_AG25T99_GPI,NOR,Norway,2004,1.03623
676,EA_3T8_AG25T99_GPI,NOR,Norway,2005,0.92212
677,EA_3T8_AG25T99_GPI,NOR,Norway,2006,0.9434799999999999
678,EA_3T8_AG25T99_GPI,NOR,Norway,2007,0.9484799999999999
679,EA_3T8_AG25T99_GPI,NOR,Norway,2008,0.9653799999999999
680,EA_3T8_AG25T99_GPI,NOR,Norway,2009,0.96067
681,EA_3T8_AG25T99_GPI,NOR,Norway,2010,0.96488
682,EA_3T8_AG25T99_GPI,NOR,Norway,2011,0.96811
683,EA_1T8_AG25T99_M,TCD,Chad,2004,14.29244
684,EA_1T8_AG25T99,RWA,Rwanda,2012,31.084979999999998
685,EA_2T8_AG25T99_GPI,IRL,Ireland,2007,1.0901299999999998
686,EA_2T8_AG25T99_GPI,IRL,Ireland,2010,1.01318
687,EA_2T8_AG25T99_GPI,IRL,Ireland,2011,1.02657
688,EA_4T8_AG25T99_F,BEL,Belgium,2006,27.983390000000004
689,EA_4T8_AG25T99_F,BEL,Belgium,2008,29.03785
690,EA_4T8_AG25T99_F,BEL,Belgium,2009,30.34893
691,EA_4T8_AG25T99_F,BEL,Belgium,2010,31.70035
692,EA_4T8_AG25T99_F,BEL,Belgium,2011,32.05892
693,EA_4T8_AG25T99_F,BEL,Belgium,2012,32.81845
694,EA_4T8_AG25T99_F,BEL,Belgium,2013,33.21785
695,EA_4T8_AG25T99_GPI,SUR,Suriname,2004,0.74873
697,EA_3T8_AG25T99,ZAF,South Africa,2003,49.35774
698,EA_3T8_AG25T99,ZAF,South Africa,2004,50.2828
699,EA_3T8_AG25T99,ZAF,South Africa,2005,50.958729999999996
700,EA_3T8_AG25T99,ZAF,South Africa,2006,51.69332
701,EA_3T8_AG25T99,ZAF,South Africa,2007,51.94975
702,EA_3T8_AG25T99,ZAF,South Africa,2008,54.18271
703,EA_3T8_AG25T99,ZAF,South Africa,2009,57.09445
704,EA_3T8_AG25T99,ZAF,South Africa,2010,58.01027
705,EA_3T8_AG25T99,ZAF,South Africa,2011,59.025369999999995
706,EA_3T8_AG25T99,ZAF,South Africa,2012,61.51736
707,EA_5T8_AG25T99_F,LCA,Saint Lucia,2013,11.885589999999999
708,EA_4T8_AG25T99_F,TZA,United Republic of Tanzania,2012,1.8231400000000002
709,EA_8_AG25T99_F,TUR,Turkey,2013,0.27671
710,EA_8_AG25T99_GPI,SRB,Serbia,2011,0.5643699999999999
711,EA_8_AG25T99_GPI,SRB,Serbia,2013,0.7369399999999999
713,EA_8_AG25T99,GTM,Guatemala,2013,0.01137
714,EA_1T8_AG25T99_F,URY,Uruguay,2003,91.76545
715,EA_1T8_AG25T99_F,URY,Uruguay,2006,83.21069
716,EA_1T8_AG25T99_F,URY,Uruguay,2008,85.65722
717,EA_1T8_AG25T99_F,URY,Uruguay,2009,86.16637
718,EA_1T8_AG25T99_F,URY,Uruguay,2010,85.77239
719,EA_1T8_AG25T99_F,URY,Uruguay,2011,87.5689
720,EA_1T8_AG25T99_F,URY,Uruguay,2012,88.47329
721,EA_1T8_AG25T99_F,URY,Uruguay,2013,88.62892
722,EA_3T8_AG25T99,SVN,Slovenia,2004,74.0511
723,EA_3T8_AG25T99,SVN,Slovenia,2005,73.62079
724,EA_3T8_AG25T99,SVN,Slovenia,2006,75.03429
725,EA_3T8_AG25T99,SVN,Slovenia,2007,72.86296
726,EA_3T8_AG25T99,SVN,Slovenia,2008,75.80001999999999
727,EA_3T8_AG25T99,SVN,Slovenia,2009,77.31821
728,EA_3T8_AG25T99,SVN,Slovenia,2010,77.67381
729,EA_3T8_AG25T99,SVN,Slovenia,2011,78.44617
730,EA_3T8_AG25T99,SVN,Slovenia,2012,79.15782
731,EA_3T8_AG25T99,SVN,Slovenia,2013,79.77965
732,EA_3T8_AG25T99_F,KEN,Kenya,2009,21.92361
733,EA_3T8_AG25T99_F,KEN,Kenya,2010,18.00121
734,EA_3T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2006,56.20315
735,EA_3T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2008,57.40166
736,EA_3T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2009,58.04728000000001
737,EA_3T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2010,59.0416
738,EA_3T8_AG25T99_M,HKG,"China, Hong Kong Special Administrative Region",2011,61.358909999999995
739,EA_1T8_AG25T99,AZE,Azerbaijan,2007,97.12163000000001
740,EA_1T8_AG25T99,AZE,Azerbaijan,2008,97.1324
741,EA_1T8_AG25T99,AZE,Azerbaijan,2009,98.37980999999999
742,EA_1T8_AG25T99,AZE,Azerbaijan,2010,98.44966
743,EA_1T8_AG25T99,AZE,Azerbaijan,2011,98.44816
744,EA_1T8_AG25T99,AZE,Azerbaijan,2012,98.46663000000001
745,EA_1T8_AG25T99,AZE,Azerbaijan,2013,98.52169
746,EA_3T8_AG25T99_F,GHA,Ghana,2010,14.6786
747,EA_4T8_AG25T99_GPI,PHL,Philippines,2004,1.1345
748,EA_4T8_AG25T99_GPI,PHL,Philippines,2008,1.0881
749,EA_4T8_AG25T99_GPI,PHL,Philippines,2010,1.0617
750,EA_4T8_AG25T99_GPI,PHL,Philippines,2013,1.09053
751,EA_1T8_AG25T99_GPI,ETH,Ethiopia,2007,0.43243000000000004
752,EA_1T8_AG25T99_GPI,ETH,Ethiopia,2011,0.38114000000000003
753,EA_1T8_AG25T99,MLT,Malta,2005,96.17909
754,EA_1T8_AG25T99,MLT,Malta,2007,96.70071
755,EA_1T8_AG25T99,MLT,Malta,2010,97.82323000000001
756,EA_1T8_AG25T99,MLT,Malta,2011,98.07987
757,EA_1T8_AG25T99,MLT,Malta,2012,98.20881
758,EA_1T8_AG25T99,MLT,Malta,2013,98.43511
759,EA_3T8_AG25T99_GPI,LTU,Lithuania,2005,0.9297799999999999
760,EA_3T8_AG25T99_GPI,LTU,Lithuania,2006,0.95862
761,EA_3T8_AG25T99_GPI,LTU,Lithuania,2007,0.9507
762,EA_3T8_AG25T99_GPI,LTU,Lithuania,2008,0.93301
763,EA_3T8_AG25T99_GPI,LTU,Lithuania,2009,0.93353
764,EA_3T8_AG25T99_GPI,LTU,Lithuania,2010,0.9346
765,EA_3T8_AG25T99_GPI,LTU,Lithuania,2011,0.93209
766,EA_3T8_AG25T99_GPI,LTU,Lithuania,2012,0.9367700000000001
767,EA_3T8_AG25T99_GPI,LTU,Lithuania,2013,0.9410299999999999
768,EA_3T8_AG25T99_M,LUX,Luxembourg,2003,58.22464
769,EA_3T8_AG25T99_M,LUX,Luxembourg,2007,67.11885
770,EA_3T8_AG25T99_M,LUX,Luxembourg,2009,79.92178
771,EA_3T8_AG25T99_M,LUX,Luxembourg,2010,79.93443
772,EA_3T8_AG25T99_M,LUX,Luxembourg,2011,78.71684
773,EA_3T8_AG25T99_M,LUX,Luxembourg,2012,79.91606999999999
774,EA_3T8_AG25T99_M,LUX,Luxembourg,2013,81.11765
775,EA_6T8_AG25T99_GPI,BHR,Bahrain,2010,1.23071
776,EA_3T8_AG25T99_GPI,DEU,Germany,2004,0.8269200000000001
777,EA_3T8_AG25T99_GPI,DEU,Germany,2005,0.82745
778,EA_3T8_AG25T99_GPI,DEU,Germany,2006,0.8319700000000001
779,EA_3T8_AG25T99_GPI,DEU,Germany,2007,0.8393299999999999
780,EA_3T8_AG25T99_GPI,DEU,Germany,2008,0.8457
781,EA_3T8_AG25T99_GPI,DEU,Germany,2009,0.85239
782,EA_3T8_AG25T99_GPI,DEU,Germany,2010,0.85934
783,EA_3T8_AG25T99_GPI,DEU,Germany,2011,0.8647299999999999
784,EA_3T8_AG25T99_GPI,DEU,Germany,2012,0.8695799999999999
785,EA_3T8_AG25T99_GPI,DEU,Germany,2013,0.8773
786,EA_2T8_AG25T99_F,SAU,Saudi Arabia,2004,42.939009999999996
787,EA_2T8_AG25T99_F,SAU,Saudi Arabia,2013,60.47015
788,EA_2T8_AG25T99,LKA,Sri Lanka,2008,73.93101999999999
789,EA_2T8_AG25T99,LKA,Sri Lanka,2009,74.02557
790,EA_4T8_AG25T99_GPI,MUS,Mauritius,2011,0.71215
792,EA_4T8_AG25T99_M,GTM,Guatemala,2012,3.55752
793,EA_4T8_AG25T99_M,GTM,Guatemala,2013,3.33129
794,EA_1T8_AG25T99_GPI,TUR,Turkey,2004,0.77399
795,EA_1T8_AG25T99_GPI,TUR,Turkey,2005,0.76171
796,EA_1T8_AG25T99_GPI,TUR,Turkey,2006,0.76005
797,EA_1T8_AG25T99_GPI,TUR,Turkey,2007,0.76965
798,EA_1T8_AG25T99_GPI,TUR,Turkey,2008,0.80921
799,EA_1T8_AG25T99_GPI,TUR,Turkey,2009,0.8234799999999999
800,EA_1T8_AG25T99_GPI,TUR,Turkey,2010,0.84206
801,EA_1T8_AG25T99_GPI,TUR,Turkey,2011,0.85157
802,EA_1T8_AG25T99_GPI,TUR,Turkey,2012,0.8566299999999999
803,EA_1T8_AG25T99_GPI,TUR,Turkey,2013,0.85982
804,EA_1T8_AG25T99,KHM,Cambodia,2007,34.23195
805,EA_1T8_AG25T99,KHM,Cambodia,2008,36.8617
806,EA_1T8_AG25T99,KHM,Cambodia,2009,35.632740000000005
807,EA_4T8_AG25T99_M,PER,Peru,2004,13.29265
808,EA_4T8_AG25T99_M,PER,Peru,2005,17.02532
809,EA_4T8_AG25T99_M,PER,Peru,2006,17.978479999999998
810,EA_4T8_AG25T99_M,PER,Peru,2007,19.47168
811,EA_4T8_AG25T99_M,PER,Peru,2008,19.28095
812,EA_4T8_AG25T99_M,PER,Peru,2009,19.76345
813,EA_4T8_AG25T99_M,PER,Peru,2010,21.85272
814,EA_4T8_AG25T99_M,PER,Peru,2011,21.57835
